bundle,downstream_accuracy_linear,downstream_accuracy_random_forest,downstream_accuracy_xgboost,downstream_average_precision_linear,downstream_average_precision_random_forest,downstream_average_precision_xgboost,downstream_balanced_accuracy_linear,downstream_balanced_accuracy_random_forest,downstream_balanced_accuracy_xgboost,downstream_f1_linear,downstream_f1_random_forest,downstream_f1_xgboost,downstream_roc_auc_linear,downstream_roc_auc_random_forest,downstream_roc_auc_xgboost,downstream_runtime_seconds,imputation_mae,imputation_nmae,imputation_nrmse,imputation_rmse,imputation_runtime_seconds,method,missing_fraction,pattern,seed,status,error
pattern_mnar_self_logistic__frac_0p100__seed_5,0.8775510204081632,0.8571428571428571,,0.22005545776208482,0.3054329240257941,,0.5,0.5242248062015504,,0.0,0.125,,0.622093023255814,0.7926356589147286,,0.21785870799794793,40.253600571196856,0.2410395243784243,0.30312000607771994,50.62104101497923,0.00027237500762566924,global_mean,0.1,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p100__seed_5,0.8673469387755102,0.8469387755102041,,0.20335004231480763,0.2751399112583323,,0.4941860465116279,0.5184108527131783,,0.0,0.11764705882352941,,0.5959302325581395,0.749515503875969,,0.2237493330030702,42.24222662130233,0.25294746479821756,0.3192815159092667,53.32001315684754,0.00043091701809316874,row_mean,0.1,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p100__seed_5,0.826530612244898,0.8775510204081632,,0.34914195210247845,0.3772166835563474,,0.5426356589147286,0.6434108527131783,,0.19047619047619047,0.4,,0.818798449612403,0.8086240310077519,,0.2542001670226455,5.355299035369774,0.032067658894429786,0.05819278902096955,9.718195766501914,0.023525291995611042,knn,0.1,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p100__seed_6,0.8571428571428571,0.8877551020408163,,0.3136164883457329,0.5100786036694356,,0.49411764705882355,0.609502262443439,,0.0,0.35294117647058826,,0.8126696832579186,0.8868778280542986,,0.21342879201984033,39.7089821248006,0.2256192166181852,0.2838215769436696,49.952597542085854,0.0003292500041425228,global_mean,0.1,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p100__seed_6,0.8571428571428571,0.8775510204081632,,0.30309602127904517,0.5019883177477635,,0.49411764705882355,0.5710407239819004,,0.0,0.25,,0.7981900452488688,0.8877828054298642,,0.21814499999163672,41.73390219277572,0.23712444427713478,0.2992324140871104,52.66490487933143,0.00041625002631917596,row_mean,0.1,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p100__seed_6,0.9081632653061225,0.8877551020408163,,0.7253172753172752,0.6527625152625153,,0.7841628959276018,0.609502262443439,,0.64,0.35294117647058826,,0.92579185520362,0.9126696832579186,,0.2569485830026679,4.947869239013935,0.028112893403488267,0.051636026047328414,9.0879405843298,0.02543833397794515,knn,0.1,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p100__seed_7,0.8367346938775511,0.8469387755102041,,0.3692039867873481,0.6622724514268632,,0.5,0.5564024390243902,,0.0,0.21052631578947367,,0.676829268292683,0.8997713414634146,,0.23555124999256805,40.36676385185129,0.1663922664956772,0.21314120710499365,51.70805684367146,0.00023095798678696156,global_mean,0.1,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p100__seed_7,0.8367346938775511,0.8469387755102041,,0.28145720856669043,0.6506671509137382,,0.5,0.53125,,0.0,0.11764705882352941,,0.6371951219512195,0.9092987804878049,,0.33337537496117875,42.10693896554388,0.1735652883987794,0.22284720681971304,54.062732374462385,0.0014180829748511314,row_mean,0.1,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p100__seed_7,0.8979591836734694,0.8673469387755102,,0.7580375320974024,0.7634732302011713,,0.7126524390243902,0.6189024390243902,,0.5833333333333334,0.38095238095238093,,0.927591463414634,0.944359756097561,,0.6570095830247737,5.174951768488746,0.02133121091710118,0.042608769856066896,10.33688756708183,0.03148620901629329,knn,0.1,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p100__seed_8,0.8775510204081632,0.8877551020408163,,0.19285280170713015,0.6458262524029076,,0.5,0.5416666666666666,,0.0,0.15384615384615385,,0.6153100775193799,0.9035852713178295,,0.9784610830247402,40.69211113595734,0.23386270767791575,0.29384816713758743,51.129581081940216,0.0006243750103749335,global_mean,0.1,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p100__seed_8,0.8775510204081632,0.8877551020408163,,0.2006039982233289,0.6171594445049823,,0.5,0.5416666666666666,,0.0,0.15384615384615385,,0.6094961240310077,0.9127906976744186,,0.37278733402490616,42.509980125086265,0.24431023060394405,0.30785851063956493,53.5673808512843,0.0006609170231968164,row_mean,0.1,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p100__seed_8,0.8979591836734694,0.9081632653061225,,0.6231451418951419,0.7117165242165242,,0.6550387596899224,0.6608527131782945,,0.4444444444444444,0.47058823529411764,,0.8914728682170543,0.9253875968992248,,0.3390298330341466,4.897732047159701,0.028147885328504027,0.051669661776867534,8.99052114917495,0.046642082976177335,knn,0.1,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p100__seed_9,0.9387755102040817,0.9081632653061225,,0.23925632495561153,0.39008718429900696,,0.5714285714285714,0.489010989010989,,0.25,0.0,,0.5777080062794349,0.8736263736263736,,0.2425522920093499,40.13807451633335,0.16544960641522402,0.20985706937261045,50.91132502979529,0.00029091699980199337,global_mean,0.1,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p100__seed_9,0.9285714285714286,0.9183673469387755,,0.1581699060655471,0.28979892656363243,,0.5659340659340659,0.5604395604395604,,0.2222222222222222,0.2,,0.5416012558869702,0.8226059654631083,,0.252329875016585,42.0978899658975,0.17352798831779678,0.21955957501941317,53.26515289970963,0.0004777089925482869,row_mean,0.1,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p100__seed_9,0.9285714285714286,0.9081632653061225,,0.36153846153846153,0.3890847247990105,,0.6978021978021978,0.489010989010989,,0.46153846153846156,0.0,,0.8963893249607535,0.9160125588697018,,0.40167066699359566,5.32279528403001,0.021940623594517768,0.04409578072096633,10.697636402906431,0.028366458020173013,knn,0.1,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p200__seed_0,0.8571428571428571,0.8469387755102041,,0.41723192713161794,0.31992416643359844,,0.5879518072289157,0.5273092369477912,,0.3,0.11764705882352941,,0.7172690763052209,0.7453815261044177,,0.4434306250186637,38.93707527742955,0.16049907369097094,0.20800097768368944,50.46103718606306,0.003210499999113381,global_mean,0.2,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p200__seed_0,0.8367346938775511,0.826530612244898,,0.4463791049401665,0.2934783711655964,,0.5485943775100401,0.5152610441767068,,0.2,0.10526315789473684,,0.7429718875502007,0.738152610441767,,0.39173454203410074,40.934502637209796,0.1687324923215573,0.21883057303922704,53.08829701931648,0.0029596249805763364,row_mean,0.2,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p200__seed_0,0.8163265306122449,0.8367346938775511,,0.3070327207757855,0.318192853962316,,0.5365461847389559,0.5212851405622491,,0.18181818181818182,0.1111111111111111,,0.7429718875502008,0.7646586345381526,,0.3728362090187147,5.557930294906167,0.022909852823191124,0.043849171811256554,10.63780908141084,0.07585079100681469,knn,0.2,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p200__seed_1,0.8571428571428571,0.8673469387755102,,0.20995173706974946,0.46308419383754035,,0.49411764705882355,0.532579185520362,,0.0,0.13333333333333333,,0.653393665158371,0.7814479638009051,,0.22301333397626877,39.37829676002227,0.22374032250012654,0.28965399650932655,50.97910338564147,0.0003559169708751142,global_mean,0.2,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p200__seed_1,0.8673469387755102,0.8673469387755102,,0.23075998346142207,0.49097955421484835,,0.5,0.532579185520362,,0.0,0.13333333333333333,,0.6253393665158371,0.7574660633484164,,0.3096982499700971,41.23026281223961,0.23426285688772505,0.3039288535238154,53.4914782201915,0.00043000001460313797,row_mean,0.2,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p200__seed_1,0.8673469387755102,0.8775510204081632,,0.48949252720199826,0.351708882979786,,0.597737556561086,0.5710407239819004,,0.3157894736842105,0.25,,0.8398190045248869,0.7,,0.31368699995800853,5.576927613941019,0.03168708871557397,0.0592285720560455,10.424228681864008,0.027941917011048645,knn,0.2,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p200__seed_2,0.9285714285714286,0.9183673469387755,,0.378954802259887,0.49840468173801505,,0.6111111111111112,0.5555555555555556,,0.36363636363636365,0.2,,0.7091136079900124,0.8508114856429463,,0.2151220419909805,39.208416298045066,0.1616175445096664,0.20892614675998708,50.685483203972865,0.00044450000859797,global_mean,0.2,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p200__seed_2,0.9285714285714286,0.9081632653061225,,0.3689460447155516,0.6130486052400683,,0.6111111111111112,0.5,,0.36363636363636365,0.0,,0.6903870162297129,0.8589263420724094,,0.23469316703267395,41.01570561821651,0.1690672119464819,0.2188468715831238,53.09225104606583,0.0019570000004023314,row_mean,0.2,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p200__seed_2,0.9081632653061225,0.9183673469387755,,0.5753643578643579,0.5995665186486443,,0.5,0.5555555555555556,,0.0,0.2,,0.8826466916354556,0.8995006242197253,,0.2602431250270456,5.569638605898123,0.02295811461623299,0.044061455554755956,10.689309117583795,0.03103933297097683,knn,0.2,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p200__seed_3,0.8571428571428571,0.8571428571428571,,0.4249351417247364,0.6442567568883357,,0.5606425702811245,0.5333333333333333,,0.2222222222222222,0.125,,0.721285140562249,0.885140562248996,,0.2091260000015609,39.97484601424491,0.16477677664569212,0.2138120394978583,51.87080078218042,0.00036670902045443654,global_mean,0.2,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p200__seed_3,0.8673469387755102,0.8571428571428571,,0.42938766159942243,0.541682679102969,,0.5666666666666667,0.5333333333333333,,0.23529411764705882,0.125,,0.7228915662650602,0.8481927710843373,,0.22846312500769272,41.97068895085258,0.1730036642656743,0.2246873792259728,54.509158200220995,0.0005517920362763107,row_mean,0.2,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p200__seed_3,0.8775510204081632,0.8571428571428571,,0.6868562925716422,0.5398284502710214,,0.6,0.5333333333333333,,0.3333333333333333,0.125,,0.8321285140562249,0.785140562248996,,0.25839308300055563,5.784412868632708,0.02384341660607052,0.04456739195501363,10.812049288286307,0.032530584023334086,knn,0.2,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p200__seed_4,0.8571428571428571,0.8571428571428571,,0.16923014581311982,0.39825868528526337,,0.5,0.5,,0.0,0.0,,0.5314625850340136,0.8031462585034013,,0.32254529203055426,39.670752986343906,0.22931071090372201,0.2959161756519954,51.19349838779521,0.0003553330316208303,global_mean,0.2,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p200__seed_4,0.8571428571428571,0.8571428571428571,,0.1660737681194135,0.41315448661095044,,0.5,0.5,,0.0,0.0,,0.5178571428571428,0.7772108843537414,,0.679684458009433,41.48482902334604,0.23979669955691352,0.30934469276572835,53.51663184847101,0.0004723750171251595,row_mean,0.2,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p200__seed_4,0.8571428571428571,0.8571428571428571,,0.5475748423821731,0.4822287202100866,,0.5297619047619048,0.5297619047619048,,0.125,0.125,,0.8622448979591837,0.8792517006802721,,0.6858003329834901,5.98423163538874,0.03459093430860544,0.06200412307905169,10.726713292675942,0.028242958011105657,knn,0.2,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p200__seed_5,0.8673469387755102,0.8673469387755102,,0.254213389339221,0.3609717080305316,,0.4941860465116279,0.5300387596899224,,0.0,0.13333333333333333,,0.6986434108527131,0.8231589147286822,,0.6263245419831946,39.48152676793398,0.219341815377411,0.28405560788877315,51.13000941997917,0.0006693329778499901,global_mean,0.2,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p200__seed_5,0.8571428571428571,0.8775510204081632,,0.2504572543272234,0.34616331159851005,,0.4883720930232558,0.5358527131782945,,0.0,0.14285714285714285,,0.6908914728682171,0.8013565891472868,,0.6709112919634208,41.240516211398095,0.22911397895221164,0.29756263317942205,53.56127397229597,0.0019782919553108513,row_mean,0.2,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p200__seed_5,0.8571428571428571,0.8673469387755102,,0.39670434972199087,0.3533480881348569,,0.5959302325581395,0.5658914728682171,,0.3,0.23529411764705882,,0.8304263565891472,0.8265503875968992,,0.29637670796364546,5.798035388739946,0.03221130771522192,0.0589663920914818,10.613950576466724,0.16302245896076784,knn,0.2,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p200__seed_6,0.8571428571428571,0.8673469387755102,,0.23783429946261428,0.4406391933639622,,0.49411764705882355,0.5,,0.0,0.0,,0.6760180995475114,0.8647058823529412,,0.24396354204509407,38.995852410998815,0.22156734324431146,0.2852158827743121,50.197995368278924,0.0004647909663617611,global_mean,0.2,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p200__seed_6,0.8571428571428571,0.8673469387755102,,0.25355812867292005,0.4061275342798299,,0.49411764705882355,0.5,,0.0,0.0,,0.7022624434389141,0.8357466063348417,,0.296156709024217,40.69177202720995,0.231203250154602,0.2995086181546025,52.71351679521004,0.0006274589686654508,row_mean,0.2,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p200__seed_6,0.8979591836734694,0.8775510204081632,,0.5822638634627177,0.5740833852785795,,0.6805429864253394,0.5384615384615384,,0.5,0.14285714285714285,,0.897737556561086,0.9031674208144796,,0.3583291250397451,5.501418766756032,0.03125806117475018,0.05760101360492984,10.137778394467652,0.032499207998625934,knn,0.2,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p200__seed_7,0.8367346938775511,0.8469387755102041,,0.32057437471722416,0.5336146440234786,,0.5,0.53125,,0.0,0.11764705882352941,,0.5030487804878049,0.8376524390243902,,0.5893455829937011,38.378117983296264,0.15819504527327397,0.20456040651794766,49.6263546212541,0.0005163329769857228,global_mean,0.2,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p200__seed_7,0.8367346938775511,0.8367346938775511,,0.22921973597721085,0.4840974745524646,,0.5,0.5,,0.0,0.0,,0.4763719512195122,0.8536585365853658,,0.3466975830378942,40.12911693889276,0.16541268317762883,0.21420483098837675,51.9660919977802,0.0021583750494755805,row_mean,0.2,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p200__seed_7,0.8877551020408163,0.8673469387755102,,0.9036384724344283,0.9060834233168792,,0.65625,0.59375,,0.47619047619047616,0.3157894736842105,,0.975609756097561,0.9759908536585366,,0.43888370803324506,5.293608579088472,0.02182031565988653,0.041999875107158954,10.189169700996763,0.05633962497813627,knn,0.2,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p200__seed_8,0.8979591836734694,0.8877551020408163,,0.338512410611156,0.6397745164192533,,0.5833333333333334,0.5416666666666666,,0.2857142857142857,0.15384615384615385,,0.6036821705426356,0.8895348837209303,,0.28537116694496945,39.77302950306905,0.22858062932798304,0.2944956281411216,51.24223929655516,0.0003554160357452929,global_mean,0.2,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p200__seed_8,0.8877551020408163,0.8979591836734694,,0.3360496029666073,0.5358123665668423,,0.5416666666666666,0.5833333333333334,,0.15384615384615385,0.2857142857142857,,0.5775193798449612,0.8812984496124031,,0.23349649994634092,41.653216633991846,0.239386302494206,0.30909180941215453,53.781974837714884,0.0010309999925084412,row_mean,0.2,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p200__seed_8,0.9183673469387755,0.8979591836734694,,0.6825128196439867,0.6919176502509836,,0.7025193798449613,0.5833333333333334,,0.5555555555555556,0.2857142857142857,,0.9079457364341085,0.9190891472868217,,0.28515412495471537,5.581467024128687,0.03207739669039475,0.059524213347848014,10.357213122525554,0.029172000009566545,knn,0.2,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p200__seed_9,0.8979591836734694,0.9285714285714286,,0.12499598427034596,0.30168997668997666,,0.4835164835164835,0.5659340659340659,,0.0,0.2222222222222222,,0.6357927786499215,0.8555729984301412,,0.20957679202547297,39.337459726709774,0.16214946301199412,0.2094480378411141,50.81209398025428,0.00035983300767838955,global_mean,0.2,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p200__seed_9,0.8979591836734694,0.9285714285714286,,0.12843055882640136,0.29859242643483785,,0.4835164835164835,0.5659340659340659,,0.0,0.2222222222222222,,0.6593406593406593,0.7794348508634222,,0.2318247910006903,41.35942097655746,0.1704840106205996,0.22040308701989805,53.469788911027265,0.0004350829985924065,row_mean,0.2,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p200__seed_9,0.8979591836734694,0.9285714285714286,,0.2583721437292866,0.2960927486936804,,0.5494505494505495,0.5,,0.16666666666666666,0.0,,0.8445839874411303,0.8626373626373627,,0.25122658401960507,5.554401072386058,0.02289530532723025,0.043961014337181775,10.664942078200298,0.028413332998752594,knn,0.2,mnar_self_logistic,9,ok,
pattern_mnar_self_logistic__frac_0p300__seed_0,0.826530612244898,0.8571428571428571,,0.14789614940593138,0.26640340161783915,,0.4879518072289157,0.5333333333333333,,0.0,0.125,,0.42650602409638555,0.653012048192771,,0.20631379104452208,38.05851704448245,0.1568776465147669,0.2079171062383011,50.44068997341184,0.00029083300614729524,global_mean,0.3,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p300__seed_0,0.8163265306122449,0.8061224489795918,,0.15208617101745825,0.176752358247279,,0.4819277108433735,0.4759036144578313,,0.0,0.0,,0.49959839357429714,0.591566265060241,,0.2406365830102004,39.73561187670929,0.16379065076961785,0.2177699595024342,52.83099217529053,0.00045125000178813934,row_mean,0.3,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p300__seed_0,0.8367346938775511,0.826530612244898,,0.3043941720563209,0.26249244530164223,,0.5759036144578313,0.4879518072289157,,0.2727272727272727,0.0,,0.6979919678714859,0.6975903614457832,,0.24475495802471414,5.425176848874598,0.022362641586457534,0.043246480041498676,10.491596058067579,0.03136408398859203,knn,0.3,mnar_self_logistic,0,ok,
pattern_mnar_self_logistic__frac_0p300__seed_1,0.8571428571428571,0.8673469387755102,,0.1539895613945705,0.29806903737899215,,0.49411764705882355,0.532579185520362,,0.0,0.13333333333333333,,0.4886877828054299,0.6773755656108598,,0.22804287500912324,38.629571256405605,0.21948620032048638,0.29069243633580233,51.16186879510121,0.00031104101799428463,global_mean,0.3,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p300__seed_1,0.8673469387755102,0.8775510204081632,,0.2041991822657669,0.35218258333316654,,0.532579185520362,0.5710407239819004,,0.13333333333333333,0.25,,0.4714932126696833,0.6932126696832579,,0.7048824160010554,40.194704861695506,0.2283790048959972,0.3037758447354561,53.46454867344027,0.000497667002491653,row_mean,0.3,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p300__seed_1,0.8877551020408163,0.8673469387755102,,0.40265386462739217,0.3204581008432831,,0.6420814479638008,0.565158371040724,,0.42105263157894735,0.23529411764705882,,0.7692307692307693,0.6728506787330316,,0.6617077909759246,5.383247588424437,0.030586634025138847,0.05735801584847668,10.095010789331896,0.02834741596598178,knn,0.3,mnar_self_logistic,1,ok,
pattern_mnar_self_logistic__frac_0p300__seed_2,0.9081632653061225,0.9081632653061225,,0.22507443808668443,0.4075107948671167,,0.5,0.5,,0.0,0.0,,0.616729088639201,0.8639200998751561,,0.6174694999936037,37.93556821926963,0.15637085003820955,0.20644381326074407,50.08326909705651,0.00033837498631328344,global_mean,0.3,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p300__seed_2,0.9081632653061225,0.9081632653061225,,0.14976312560320185,0.4216928877848418,,0.5,0.5,,0.0,0.0,,0.6192259675405742,0.8333333333333334,,0.46938462497200817,39.50758730891996,0.1628507308694145,0.2156403846916734,52.31435732619997,0.0018860420095734298,row_mean,0.3,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p300__seed_2,0.9387755102040817,0.9183673469387755,,0.5777083397155081,0.5339080002123481,,0.6666666666666666,0.5555555555555556,,0.5,0.2,,0.8851435705368289,0.8945068664169787,,0.27539033303037286,5.286277241872098,0.021790095803265037,0.042304863570229945,10.263159902137785,0.04828470799839124,knn,0.3,mnar_self_logistic,2,ok,
pattern_mnar_self_logistic__frac_0p300__seed_3,0.8571428571428571,0.8469387755102041,,0.3780786138132233,0.5377591907003672,,0.5333333333333333,0.5,,0.125,0.0,,0.6971887550200804,0.8835341365461848,,0.26306100003421307,38.593466719159444,0.15908271524797793,0.21036628915741062,51.03486174958782,0.0004612079937942326,global_mean,0.3,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p300__seed_3,0.8469387755102041,0.8469387755102041,,0.3321075840341844,0.44959037497429744,,0.5,0.5,,0.0,0.0,,0.5630522088353414,0.8168674698795181,,0.27685962500981987,40.350194522945046,0.16632396753068857,0.22051060861012559,53.49587364881646,0.0032744579948484898,row_mean,0.3,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p300__seed_3,0.8877551020408163,0.8571428571428571,,0.5969451618656025,0.4443652049984591,,0.6879518072289157,0.5606425702811245,,0.5217391304347826,0.2222222222222222,,0.8297188755020081,0.8028112449799196,,0.279111375042703,5.481464808860308,0.022594661207173572,0.04313227351964727,10.463889555866427,0.06701766699552536,knn,0.3,mnar_self_logistic,3,ok,
pattern_mnar_self_logistic__frac_0p300__seed_4,0.8469387755102041,0.8571428571428571,,0.14286424938283396,0.2956414388004943,,0.49404761904761907,0.5,,0.0,0.0,,0.4736394557823129,0.7551020408163266,,0.26022508298046887,38.40110612582694,0.21695540184083018,0.28645645271097825,50.702792129843154,0.0005128749762661755,global_mean,0.3,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p300__seed_4,0.8367346938775511,0.8571428571428571,,0.13343979427877456,0.2450728883499257,,0.4880952380952381,0.5,,0.0,0.0,,0.4362244897959183,0.627125850340136,,0.25335120799718425,40.002457872236214,0.22600258684879218,0.2992953956025199,52.975285021646016,0.0011446659918874502,row_mean,0.3,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p300__seed_4,0.8571428571428571,0.8571428571428571,,0.4836207471356858,0.46413755326798806,,0.5297619047619048,0.5,,0.125,0.0,,0.8409863945578231,0.8541666666666666,,0.2838282079901546,5.5914705251875665,0.03159022895586196,0.0596916896031751,10.565429059761993,0.07369187503354624,knn,0.3,mnar_self_logistic,4,ok,
pattern_mnar_self_logistic__frac_0p300__seed_5,0.8877551020408163,0.8673469387755102,,0.2638533985851372,0.33157607137415723,,0.5416666666666666,0.5300387596899224,,0.15384615384615385,0.13333333333333333,,0.6434108527131782,0.746608527131783,,0.22716979205142707,37.96946978329297,0.21094149879607207,0.2781025883577121,50.058465904388186,0.00035670900251716375,global_mean,0.3,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p300__seed_5,0.8877551020408163,0.8673469387755102,,0.2398339054873057,0.3384923089614438,,0.5416666666666666,0.4941860465116279,,0.15384615384615385,0.0,,0.6133720930232558,0.7655038759689922,,0.28446754097240046,39.816932232707124,0.22120517907059514,0.29208811212293306,52.575860182127954,0.0004793750122189522,row_mean,0.3,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p300__seed_5,0.8571428571428571,0.8775510204081632,,0.3290643996129637,0.3467376342848444,,0.5242248062015504,0.5358527131782945,,0.125,0.14285714285714285,,0.7625968992248062,0.7868217054263567,,0.3401849580113776,5.262175777063238,0.029234309872573545,0.05470861184296232,9.847550131733218,0.03292416699696332,knn,0.3,mnar_self_logistic,5,ok,
pattern_mnar_self_logistic__frac_0p300__seed_6,0.8673469387755102,0.8673469387755102,,0.34812505424303164,0.4709167168301784,,0.5,0.5,,0.0,0.0,,0.7619909502262443,0.820814479638009,,0.33436608396004885,37.916769186034344,0.15629336020624215,0.20651480246194778,50.10049107726853,0.0003560829791240394,global_mean,0.3,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p300__seed_6,0.8673469387755102,0.8673469387755102,,0.37114705892434624,0.4807979270274352,,0.5,0.5,,0.0,0.0,,0.730316742081448,0.8393665158371041,,0.25757929199608043,39.48495946241064,0.16275745862494082,0.21633097619435218,52.48189482474984,0.0014724580105394125,row_mean,0.3,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p300__seed_6,0.9081632653061225,0.8571428571428571,,0.6407401296541568,0.3929300255087982,,0.6864253393665158,0.5266968325791855,,0.5263157894736842,0.125,,0.8723981900452489,0.8013574660633485,,0.2876539999851957,5.417801357627724,0.02233223972641271,0.043394139935615555,10.527418348380333,0.05854758300120011,knn,0.3,mnar_self_logistic,6,ok,
pattern_mnar_self_logistic__frac_0p300__seed_7,0.8469387755102041,0.8469387755102041,,0.3202342005807557,0.5734246154602192,,0.53125,0.53125,,0.11764705882352941,0.11764705882352941,,0.5998475609756098,0.838795731707317,,0.2144052920048125,37.74529001332262,0.15558652107717486,0.2058745335073732,49.945161828888736,0.00029879098292440176,global_mean,0.3,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p300__seed_7,0.8367346938775511,0.8367346938775511,,0.32990717092042365,0.4312169601016864,,0.5,0.5,,0.0,0.0,,0.6570121951219512,0.7515243902439024,,0.31593304203124717,39.411845026419854,0.16245608007592685,0.2155527136805844,52.293088338909776,0.0004887909744866192,row_mean,0.3,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p300__seed_7,0.8877551020408163,0.8775510204081632,,0.7244698844145554,0.8132469878977231,,0.6814024390243902,0.625,,0.5217391304347826,0.4,,0.9230182926829268,0.9458841463414634,,0.2970055830082856,5.313286173633441,0.021901426931712452,0.042808414149188775,10.385321272593197,0.03247137495782226,knn,0.3,mnar_self_logistic,7,ok,
pattern_mnar_self_logistic__frac_0p300__seed_8,0.8775510204081632,0.8775510204081632,,0.2244066432783544,0.5147245639350903,,0.5358527131782945,0.5,,0.14285714285714285,0.0,,0.5222868217054263,0.8512596899224806,,0.30042824998963624,38.52458255443739,0.21402545863576325,0.2823043748699545,50.81478747659182,0.00041450001299381256,global_mean,0.3,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p300__seed_8,0.8775510204081632,0.8877551020408163,,0.22839590332765386,0.5576852504793681,,0.5358527131782945,0.5416666666666666,,0.14285714285714285,0.15384615384615385,,0.5678294573643411,0.8570736434108527,,0.388639124983456,40.069769491034435,0.22260983050574687,0.2954589889018036,53.18261800232465,0.0006659170030616224,row_mean,0.3,mnar_self_logistic,8,ok,
pattern_mnar_self_logistic__frac_0p300__seed_8,0.8877551020408163,0.8775510204081632,,0.5782894736842105,0.5567068713450293,,0.5416666666666666,0.5,,0.15384615384615385,0.0,,0.8982558139534884,0.876453488372093,,0.4722708329791203,5.356170775276885,0.029756504307093805,0.057265681458304976,10.307822662494896,0.07222120801452547,knn,0.3,mnar_self_logistic,8,ok,
